she	6.528579187928049
remembers	13.615829185417773
that	4.902418542965452
the	6.1048919849805765
gardener	15.823938442440165
from	9.232729361456016
the	3.9930737119453448
city	7.588260135614607
talked	18.749070127116823
about	1.926988176530258
the	2.9258672737426177
doctor	12.559879904845666
in	6.33252165045709
the	1.8781310414473071
bedroom	13.40661195059115
.	1.687468183161
<eos>	0.18263149785754842
she	6.528579187928049
remembers	13.615829185417773
that	4.902418542965452
the	6.1048919849805765
doctor	10.677574104712603
from	8.253423580315395
the	3.143201982300547
city	7.747221009725496
talked	18.749070127116823
about	1.926988176530258
the	2.9258672737426177
young	11.220572772808866
woman	6.126226733158044
in	6.441254166081048
the	2.8803043896120437
parlor	16.108990345676226
.	4.63624588346467
<eos>	1.3358474244133307
the	2.466963792733451
newspaper	11.088101276945277
reported	6.6022487242291445
that	1.2412380309535174
the	3.0045383473417178
shopkeeper	17.247830574980284
with	5.909679422029866
the	4.480819322639974
crooked	16.455578393907306
nose	9.333141017206584
quietly	16.360401464114787
admired	16.245192427424854
the	3.5308075173229194
police	11.315751734361188
chief	6.420410161481986
late	14.930656803726063
last	10.786619522756656
night	2.201980351561536
.	2.662674819757634
<eos>	0.14918793784940024
you	11.51152751857581
remember	11.012880910373536
that	4.623057105903864
the	3.9152013998120796
old	9.690841623336306
man	5.083629878160155
from	7.347075067678149
the	3.135053600613876
city	7.588260135614607
argued	14.543259501499298
with	6.011866301648442
the	2.7537373753674834
gardener	15.806979879332463
in	6.101828989682816
the	4.801072813676065
parlor	15.845536402595245
.	4.63624588346467
<eos>	1.3358474244133307
she	6.528579187928049
remembers	13.615829185417773
that	4.902418542965452
the	6.1048919849805765
maid	15.823938442440165
from	7.581993744063832
the	3.9930737119453448
countryside	12.196223084250082
calmly	18.675109177989874
reassured	17.946739366926906
the	2.4391668960849717
doctor	11.999814017435344
late	14.361179717975695
last	10.786619522756656
night	2.201980351561536
.	2.662674819757634
<eos>	0.14918793784940024
our	13.44039113306441
neighbor	13.071319600519127
mentioned	14.292213099127984
that	4.122918057856717
the	2.9598139791816314
butler	15.152333542049837
from	8.39866236229772
the	3.9930737119453448
city	7.588260135614607
calmly	20.625932780748453
reassured	17.946739366926906
the	2.4391668960849717
young	11.232561159332596
man	4.979042068208773
in	7.278360951955287
the	3.884868502609962
garden	10.977829572661463
.	3.117261491399087
<eos>	0.06901732107918622
he	4.437082954072313
remembers	13.335448302800463
that	3.2067962778083205
the	5.631910494565194
young	10.046616763825021
man	2.5448581405122734
from	7.513900621530469
the	3.000345133933445
wealthy	14.39068854877419
family	7.265160579147495
argued	14.324938909616197
with	6.011866301648442
the	2.7537373753674834
young	10.31811445303485
woman	6.7281632084260705
two	13.407394538619943
weeks	7.396379232001481
ago	9.585686569054332
.	3.3789488491808117
<eos>	0.8848684493284564
he	4.437082954072313
told	9.230328828138473
me	5.673311717499407
that	1.1562640475263728
the	3.6758659228642676
doctor	10.677574104712603
with	8.717706738735803
the	4.748797140745056
dark	11.664405946445052
hair	7.857135385122367
talked	17.734442638596274
very	10.29396756021355
loudly	12.94198333126383
with	7.936809961787638
the	4.480819322639974
priest	13.55708424780318
in	6.446733090547473
the	3.667508319283567
garden	11.042694448963754
.	3.117261491399087
<eos>	0.06901732107918622
she	6.528579187928049
remembers	13.615829185417773
that	4.902418542965452
the	6.1048919849805765
young	10.046616763825021
man	2.5448581405122734
with	5.939641996358795
the	4.172199962187143
blond	18.041263915649655
hair	2.593940570174145
calmly	19.715386903070712
reassured	17.946739366926906
the	2.4391668960849717
doctor	11.999814017435344
in	6.33252165045709
the	1.8781310414473071
bedroom	13.40661195059115
.	1.687468183161
<eos>	0.18263149785754842
i	8.922682699400116
know	6.359385882907577
that	3.0186733871231692
the	4.266642465935421
doctor	10.761760791616213
with	8.717706738735803
the	4.748797140745056
big	10.713068781629502
belly	14.866222019601246
waited	16.51142980320259
patiently	6.315301170420293
for	2.523908280499127
the	4.3872238004090685
butler	15.790414567234391
in	6.628245869632829
the	2.460006069885184
bedroom	13.21817105592012
.	1.687468183161
<eos>	0.18263149785754842
he	4.437082954072313
told	9.230328828138473
me	5.673311717499407
that	1.1562640475263728
the	3.6758659228642676
young	10.046616763825021
woman	4.5620935656098585
with	5.897317254016769
the	4.797134227022344
dark	11.664405946445052
hair	7.857135385122367
